age,workclass,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,native-country,wage
19,3,9,4,0,3,0,0,0,15,37,0
20,3,9,2,0,0,1,3781,0,50,37,0
47,5,10,2,11,0,1,0,0,40,37,0
30,3,14,4,9,1,1,0,0,45,37,1
23,1,10,4,7,1,1,0,0,30,37,0
37,3,5,2,2,0,1,0,0,40,37,0
49,3,5,0,6,1,0,0,0,40,37,0
58,4,15,4,9,1,1,27828,0,40,37,1
25,3,9,4,7,3,0,0,0,6,37,0
47,3,13,2,9,0,1,15024,0,50,37,1
67,3,4,0,0,1,1,0,0,3,37,0
22,3,9,4,0,3,1,0,0,20,37,0
71,1,14,6,9,1,0,0,0,40,37,0
63,3,4,0,11,1,0,0,0,40,37,0
36,6,11,2,7,0,1,0,0,40,37,0
63,3,9,6,9,1,0,0,0,25,37,0
48,3,6,2,4,0,1,0,0,40,37,0
43,3,9,2,3,5,0,0,0,36,30,1
45,3,10,0,2,1,1,27828,0,56,37,1
19,3,8,3,7,3,0,0,0,20,37,0
26,3,13,4,9,1,1,0,0,48,37,0
29,3,9,2,6,0,1,0,0,40,37,0
28,3,9,2,2,0,1,0,0,40,37,0
29,3,13,2,12,0,1,0,0,40,37,1
20,3,10,4,0,3,0,0,0,40,13,0
58,3,9,2,2,0,1,0,0,40,37,1
17,3,7,4,7,3,0,0,0,20,37,0
33,6,13,4,9,2,0,0,0,40,37,0
61,5,13,2,9,0,1,0,0,50,37,1
62,3,9,2,7,0,1,0,0,24,2,0
22,3,11,2,7,0,1,0,0,44,37,0
23,3,13,4,11,3,1,0,0,32,37,0
27,3,9,0,0,1,1,0,0,38,37,0
30,1,9,5,7,4,0,0,0,26,37,0
27,3,13,4,7,1,1,0,0,40,37,0
38,3,9,0,2,3,1,0,0,28,37,0
49,3,14,2,3,0,1,0,0,45,37,1
40,1,13,2,9,0,1,0,0,20,37,0
49,3,13,2,7,0,1,0,0,40,37,0
30,3,10,0,0,4,0,0,0,40,37,0
34,5,9,2,2,0,1,0,0,60,37,0
47,1,13,4,9,1,0,0,0,50,37,1
22,3,10,4,2,1,1,0,0,40,37,0
68,3,3,3,11,1,1,0,0,22,37,0
41,3,9,2,3,0,1,0,0,60,37,0
35,3,14,2,3,0,1,0,0,50,37,1
27,5,10,4,7,1,1,0,0,40,37,0
36,3,9,2,6,0,1,0,0,85,37,0
58,3,9,0,7,4,0,0,0,25,37,0
39,1,9,5,3,4,1,0,0,40,37,0
47,3,14,0,11,1,0,0,0,6,37,0
19,3,8,4,7,3,0,0,0,20,37,0
37,1,10,2,10,0,1,0,0,60,37,0
47,1,10,3,2,2,1,0,0,45,37,0
33,3,13,2,7,5,0,0,0,40,37,0
20,3,10,4,9,1,0,0,0,40,37,0
30,3,10,2,2,0,1,0,0,40,37,0
31,3,14,4,9,1,0,14084,0,50,37,1
30,3,13,4,3,1,1,0,0,44,37,0
22,3,9,4,0,3,0,0,0,40,37,0
69,4,9,2,7,0,1,0,0,40,37,1
37,3,12,2,11,0,1,0,0,40,37,0
42,3,7,2,7,0,1,0,0,22,6,0
21,3,10,4,7,3,1,0,0,40,37,0
40,6,11,2,2,0,1,0,0,40,37,0
25,3,9,4,3,2,1,0,0,40,37,0
38,3,10,2,3,5,0,0,0,38,37,1
49,4,10,2,3,0,1,0,0,60,37,1
32,3,9,2,11,0,1,0,0,55,37,1
22,3,10,4,2,1,1,0,0,40,37,0
25,3,13,4,3,1,1,0,0,40,37,0
43,1,10,5,2,1,1,0,0,40,37,0
32,1,14,4,9,1,0,0,0,40,37,0
56,3,9,0,7,4,0,0,0,40,21,0
42,4,10,0,3,4,1,0,0,90,37,1
43,3,10,0,0,4,0,0,0,40,37,0
42,6,9,2,13,0,1,0,0,40,37,0
38,3,9,2,7,0,1,0,0,40,37,0
43,3,9,0,3,4,0,0,0,40,37,1
27,3,14,4,0,3,1,0,0,45,37,0
62,3,10,0,7,1,0,0,0,60,37,0
41,3,9,0,11,4,0,0,0,38,37,0
36,3,9,2,2,0,1,0,0,41,37,0
31,4,13,2,3,0,1,0,0,50,37,1
69,3,10,6,0,1,0,2050,0,24,37,0
22,3,10,4,0,3,0,0,0,29,37,0
35,3,3,2,5,0,1,0,0,40,24,0
69,3,15,0,3,1,1,0,0,5,37,0
31,1,9,2,10,0,1,0,0,40,37,1
36,1,13,4,9,3,1,0,0,35,37,0
28,3,9,2,2,0,1,0,0,40,37,0
30,3,13,2,9,0,1,0,1740,45,37,0
74,5,9,6,7,1,1,0,0,20,37,0
33,6,10,5,0,3,1,0,0,35,37,0
31,3,6,0,2,1,1,0,0,38,37,0
30,3,13,4,3,1,0,0,0,55,37,0
40,3,14,4,9,1,1,0,0,40,37,1
32,3,10,0,2,3,1,0,0,40,37,1
35,3,13,4,0,2,1,0,0,40,37,0
19,3,9,4,6,2,1,0,0,40,24,0
79,3,10,2,0,0,1,0,0,20,37,0
22,3,13,4,9,3,1,0,0,40,37,0
36,3,10,2,0,5,0,0,0,12,37,1
68,3,6,2,11,0,1,0,0,16,37,0
54,3,9,0,7,4,1,0,0,32,37,0
46,3,10,2,11,0,1,15024,0,40,37,1
90,3,10,5,0,3,0,0,0,40,31,0
61,5,10,2,0,0,1,0,0,50,37,1
32,3,9,2,2,0,1,99999,0,40,37,1
61,3,4,2,13,0,1,0,0,31,37,0
35,5,9,2,4,0,1,0,0,80,37,1
33,3,5,0,5,1,1,0,0,70,37,0
46,3,9,2,3,0,1,0,0,45,37,1
58,3,4,2,13,0,1,0,0,40,24,0
72,3,10,2,10,0,1,0,0,40,37,0
22,3,9,4,0,1,0,0,0,55,37,0
17,3,7,4,7,3,0,0,0,30,37,0
29,1,13,4,12,1,0,0,0,42,37,0
40,3,2,3,6,4,0,0,0,40,5,0
41,3,15,2,3,0,1,0,0,40,37,1
55,3,10,2,9,0,1,0,0,40,29,1
24,3,13,4,11,1,1,0,0,50,37,0
26,3,9,2,2,0,1,0,0,40,29,0
23,3,4,4,2,3,1,0,0,40,37,0
29,3,9,0,7,4,0,0,0,36,37,0
76,1,9,6,7,1,0,0,0,13,37,0
50,4,7,4,3,2,1,0,2444,40,37,1
21,3,10,4,0,1,1,0,0,35,37,0
40,3,10,4,2,1,1,0,0,40,37,0
31,3,9,0,0,4,0,0,0,38,37,0
52,3,9,2,0,5,0,0,0,38,37,0
35,3,10,0,0,1,0,0,0,36,37,0
35,5,9,2,3,0,1,0,0,60,37,0
48,0,13,0,3,1,1,0,0,45,37,0
46,3,3,2,6,5,0,0,0,40,24,0
20,3,10,4,7,1,1,0,0,40,37,0
33,3,9,2,2,0,1,0,0,50,37,1
39,3,10,4,2,1,1,0,0,40,37,0
33,3,13,2,3,0,1,0,0,50,37,1
23,3,10,4,6,3,1,0,0,40,37,0
62,3,9,0,0,4,0,0,0,40,37,0
73,3,11,6,9,1,1,25124,0,60,37,1
66,5,9,2,4,0,1,1409,0,50,37,0
37,4,10,2,13,0,1,0,0,55,37,1
40,3,9,0,2,1,1,0,0,40,37,0
66,4,13,2,3,0,1,10605,0,40,37,1
43,3,9,2,6,0,1,0,0,42,37,1
24,3,13,4,12,3,1,0,0,40,37,0
26,3,10,4,6,3,1,0,0,40,37,0
51,6,16,2,9,0,1,0,0,40,37,1
18,3,6,4,5,3,1,0,0,40,37,0
22,3,10,4,12,2,0,0,0,32,37,0
37,5,9,2,4,0,1,0,0,72,37,0
39,3,14,4,9,1,1,0,0,60,37,1
58,3,9,2,11,0,1,7688,0,40,37,1
25,3,10,4,12,1,0,0,0,40,37,0
90,1,4,2,10,0,1,2653,0,40,37,0
36,6,14,0,9,4,1,5455,0,30,37,0
18,3,10,4,7,3,0,0,0,20,24,0
24,3,10,4,5,1,1,0,0,40,37,0
42,5,13,2,11,0,1,0,0,45,37,0
58,5,13,2,3,0,1,0,0,40,37,1
40,1,13,2,9,0,1,0,0,48,37,0
44,3,11,0,11,1,1,0,0,45,37,0
32,1,13,0,0,4,0,0,0,46,37,0
19,3,10,4,5,3,1,0,0,20,37,0
33,3,9,4,5,3,1,0,0,40,37,0
56,3,7,0,11,1,0,0,0,40,37,0
50,4,10,2,2,0,1,0,0,70,37,0
31,3,9,2,13,0,1,0,0,65,37,0
40,3,9,2,6,0,1,0,0,45,37,1
17,3,7,4,11,3,0,0,0,15,37,0
60,6,9,2,7,0,1,0,0,40,37,0
29,3,9,2,6,0,1,0,0,45,37,0
62,3,13,2,3,0,1,0,0,4,37,0
48,1,9,2,7,0,1,0,0,40,37,0
44,3,10,0,0,1,0,0,0,40,10,0
34,3,9,4,9,1,0,0,1669,45,37,0
71,6,9,2,10,0,1,0,0,28,37,0
33,3,11,0,0,1,0,0,0,40,9,0
58,3,9,6,2,4,1,8614,0,52,24,1
37,5,13,2,9,0,1,0,0,5,37,1
25,5,11,2,7,5,0,0,0,45,37,0
31,3,6,0,7,1,1,0,0,40,37,0
23,3,9,2,0,5,0,0,0,40,24,0
25,3,5,2,6,0,1,0,0,40,24,0
52,3,5,6,0,4,0,0,0,40,37,0
36,3,13,4,2,1,1,0,0,35,37,0
34,3,13,4,11,4,1,0,0,45,37,0
21,3,9,4,11,3,0,0,0,30,37,0
28,5,8,2,2,1,1,0,0,40,37,0
44,3,12,2,9,0,1,0,0,40,37,0
21,3,10,2,3,0,1,0,2377,48,37,0
21,3,9,4,2,3,1,0,0,40,37,0
38,3,9,2,3,0,1,0,0,55,37,1
32,5,6,2,3,0,1,0,0,45,37,0
51,3,9,2,6,0,1,0,0,40,37,0
67,1,14,4,3,2,0,15831,0,72,37,1
28,3,6,4,2,3,0,0,0,38,37,0
24,3,10,4,11,3,0,0,0,35,37,0
44,3,11,2,13,5,0,0,0,25,37,0
21,3,10,4,13,3,1,0,0,40,37,0
34,3,8,2,7,0,1,0,0,40,5,0
18,3,9,4,7,3,0,0,0,35,37,0
33,3,9,2,10,0,1,7688,0,48,37,1
36,3,9,2,2,0,1,0,0,70,37,0
49,3,13,2,3,0,1,0,0,40,37,1
46,3,13,2,11,0,1,0,0,50,10,1
55,3,9,0,11,1,0,0,0,37,37,0
54,4,13,2,3,0,1,7298,0,55,37,1
20,3,9,2,5,0,1,0,0,40,37,0
20,3,10,4,7,3,0,0,0,15,37,0
27,3,13,4,0,3,1,0,0,38,37,0
48,5,4,4,4,1,1,0,0,50,37,0
31,3,9,4,7,3,1,0,0,24,37,0
43,6,9,0,3,4,0,0,0,40,37,0
18,3,6,4,7,3,1,0,0,6,37,0
37,6,9,4,7,3,0,0,0,40,37,0
41,3,9,2,7,0,1,0,0,40,2,0
45,3,16,6,9,4,1,15020,0,40,18,1
45,5,10,4,11,3,0,0,0,35,37,0
26,3,9,0,11,1,1,0,0,40,37,0
27,3,9,4,2,1,1,0,0,40,37,0
52,6,13,2,9,0,1,0,0,40,37,0
50,6,9,2,2,0,1,0,0,40,37,1
44,3,10,2,13,0,1,0,0,72,37,1
30,3,12,4,6,1,1,0,0,48,37,0
49,3,11,0,3,1,1,0,0,45,37,1
24,3,7,4,0,1,0,0,0,40,10,0
26,3,5,2,2,0,1,0,0,20,37,0
21,6,10,4,0,1,0,0,0,15,37,0
27,3,9,2,2,0,1,0,0,53,37,0
53,3,9,2,6,0,1,0,0,30,37,0
33,3,13,2,3,0,1,0,0,40,37,0
19,3,10,4,0,3,0,0,2001,40,37,0
34,3,9,2,5,0,1,0,0,70,37,0
36,3,9,0,2,4,1,0,0,48,37,0
33,3,9,2,11,0,1,0,0,20,37,0
27,3,9,5,6,1,1,0,0,43,37,0
38,3,4,2,0,0,1,0,0,40,37,0
28,1,12,4,0,1,0,0,0,40,37,0
48,3,10,5,11,4,0,0,0,35,37,0
35,3,4,2,6,0,1,0,0,40,24,0
37,3,10,2,2,0,1,0,0,35,37,0
51,0,9,2,2,0,1,4386,0,40,37,1
19,3,9,4,7,3,1,0,0,30,37,0
31,3,11,0,5,4,0,0,0,40,37,0
39,3,14,4,9,3,0,0,0,40,37,0
33,3,4,2,0,0,1,0,0,45,37,0
68,3,13,2,11,0,1,0,0,30,37,0
75,6,16,2,9,0,1,0,0,20,37,1
36,3,9,4,7,1,0,0,2001,40,37,0
90,3,15,2,9,0,1,20051,0,72,37,1
25,3,9,4,2,2,0,0,0,40,37,0
54,3,9,2,0,0,1,0,0,54,37,1
39,3,13,0,11,1,1,0,0,40,2,0
35,4,9,2,11,0,1,0,0,62,37,0
56,3,12,0,0,4,0,4101,0,40,37,0
34,3,13,2,3,0,1,0,0,50,37,1
46,6,9,2,7,0,1,0,0,43,37,1
25,3,11,4,2,3,0,3418,0,40,37,0
22,3,6,4,13,3,1,0,0,25,37,0
42,3,5,0,2,1,1,0,0,40,37,0
27,3,9,2,13,0,1,0,0,45,37,1
55,5,4,2,4,0,1,0,0,50,37,0
24,6,13,4,9,1,1,0,0,20,37,0
39,3,14,2,9,0,1,99999,0,40,37,1
54,3,10,2,11,0,1,0,0,45,37,1
31,3,13,2,2,0,1,0,0,40,37,0
42,5,10,2,2,0,1,0,0,45,37,0
50,3,3,2,5,0,1,0,0,55,37,0
29,3,9,0,0,1,0,0,0,40,37,0
21,3,12,4,7,3,1,0,0,40,37,0
29,3,11,4,0,3,0,0,0,40,37,0
22,3,9,0,2,2,0,0,0,40,37,0
42,3,13,4,3,1,0,0,0,35,37,0
25,3,13,4,7,1,0,0,0,38,37,0
55,3,9,4,2,1,0,0,0,40,37,0
46,3,9,4,0,3,0,0,0,40,37,0
28,3,9,2,2,3,1,0,0,40,37,0
47,1,10,2,3,0,1,0,0,40,37,0
50,0,13,2,3,0,1,0,0,40,37,0
49,3,9,2,6,0,1,4064,0,50,37,0
43,3,10,2,9,5,0,0,1887,50,37,1
41,3,13,2,11,0,1,0,0,40,37,0
22,3,9,6,0,3,0,0,0,40,37,0
46,3,10,0,0,1,0,0,0,40,37,0
36,1,10,2,13,5,0,0,0,40,37,0
44,3,10,6,3,1,0,0,0,40,37,0
17,3,7,4,7,3,1,0,0,25,37,0
22,3,9,4,5,3,1,0,0,40,37,0
47,5,10,0,9,4,0,0,0,40,37,0
41,3,9,4,6,1,1,2174,0,41,37,0
26,1,13,4,0,1,1,0,0,42,37,0
48,3,8,6,5,4,0,0,0,50,37,0
52,3,10,0,9,1,1,0,0,40,37,1
64,3,7,2,0,0,1,0,0,30,37,0
39,3,14,2,3,0,1,0,0,55,37,1
35,5,10,2,3,0,1,0,0,45,37,0
44,3,9,2,6,0,1,0,0,40,37,0
37,3,9,6,6,4,0,0,0,20,37,0
38,3,2,2,5,0,1,0,0,40,24,0
56,3,9,2,7,5,0,0,0,10,37,0
57,3,11,4,2,1,1,0,0,40,37,1
61,3,9,2,6,0,1,0,0,40,37,0
37,5,10,0,3,4,0,0,0,40,37,0
22,3,10,2,12,0,1,0,0,40,37,0
23,3,10,4,11,1,0,0,1974,40,37,0
39,3,10,0,12,1,0,0,0,40,29,0
33,3,13,2,6,0,1,0,0,40,6,0
34,1,9,2,10,0,1,0,0,40,37,0
37,3,3,2,7,0,1,0,0,40,37,0
48,3,9,0,0,4,0,0,0,37,37,0
34,3,10,2,2,0,1,0,0,40,37,1
59,3,7,2,6,0,1,0,0,40,37,0
50,3,9,0,7,4,0,0,0,25,37,0
46,3,9,0,2,2,1,0,0,40,37,0
31,3,10,0,0,4,0,0,0,38,37,0
81,3,13,6,7,1,1,0,0,5,37,0
48,3,12,2,13,0,1,0,0,50,37,0
59,5,10,2,11,0,1,0,0,40,37,0
46,3,13,2,3,0,1,15024,0,60,37,1
39,3,10,4,0,3,0,0,0,40,37,0
46,3,14,6,9,1,0,0,0,44,37,0
40,3,13,2,9,0,1,0,0,40,37,1
30,4,11,2,11,0,1,0,0,35,37,0
35,3,13,4,11,3,1,0,1590,40,33,0
48,5,10,4,7,1,1,0,0,40,37,0
52,5,13,2,3,0,1,0,0,50,37,1
20,0,9,4,0,2,1,0,0,20,37,0
20,3,10,4,11,3,0,0,0,6,37,0
32,3,10,0,5,4,1,0,0,40,25,0
42,3,10,2,12,0,1,0,0,40,37,1
42,3,9,5,11,3,0,0,0,40,37,0
57,3,13,2,11,5,0,0,0,40,37,0
22,3,9,4,7,3,0,0,0,35,37,0
65,5,15,4,9,1,1,1086,0,60,37,0
38,3,6,2,6,0,1,0,0,40,37,1
51,3,13,0,0,1,0,0,0,40,37,0
49,6,10,0,0,3,1,0,0,40,37,0
24,3,13,4,4,3,0,0,0,40,37,0
19,3,9,4,7,3,0,0,0,40,37,0
66,4,4,2,2,0,1,0,0,40,37,1
34,3,10,2,9,0,1,5178,0,40,37,1
63,0,9,6,5,1,1,0,0,40,37,0
25,3,13,4,7,1,0,0,0,20,37,0
34,3,14,2,9,0,1,0,0,45,37,1
29,3,13,4,9,3,1,0,0,50,37,0
22,6,10,3,12,4,1,0,0,20,37,0
23,1,9,4,13,3,1,0,0,40,37,0
56,3,16,2,9,0,1,0,0,50,37,1
17,3,4,4,2,1,1,0,0,45,37,0
57,3,14,2,9,0,1,0,1977,45,37,1
29,3,14,4,11,1,1,0,0,65,37,0
59,3,15,2,9,0,1,99999,0,40,17,1
51,3,9,3,11,1,0,0,0,38,37,0
46,3,11,4,13,1,1,0,0,50,37,0
39,3,9,2,6,0,1,0,1887,40,37,1
28,3,9,2,3,5,0,3103,0,20,37,0
62,3,13,6,3,1,1,10520,0,50,37,1
22,3,9,3,11,1,1,0,0,55,37,0
36,4,9,2,13,0,1,0,0,57,37,0
37,6,14,2,3,0,1,0,0,38,37,0
47,1,13,5,9,1,0,0,0,70,37,0
36,3,12,2,3,0,1,0,0,44,37,1
52,3,4,2,2,0,1,0,0,40,37,0
35,3,9,2,2,0,1,0,1740,40,37,0
51,3,13,2,9,0,1,0,0,55,37,1
24,3,11,4,12,3,1,0,0,40,37,0
27,3,13,2,3,0,1,0,0,40,37,0
49,3,11,2,6,5,0,0,0,40,27,0
27,3,7,2,2,0,1,0,0,40,37,0
44,3,12,4,2,1,1,0,0,25,37,0
28,6,14,2,3,0,1,0,0,40,37,0
42,1,10,2,10,0,1,0,0,40,37,1
40,3,13,2,0,0,1,0,0,40,24,0
44,5,13,4,11,1,1,0,0,42,37,0
71,0,9,6,3,1,1,0,0,9,37,0
71,4,13,2,3,0,1,0,2392,60,37,1
40,3,10,5,3,4,0,0,0,20,37,0
37,3,9,2,13,0,1,0,0,40,37,0
48,3,9,2,11,0,1,0,0,40,37,0
48,4,13,2,3,5,0,0,0,25,37,1
39,3,9,2,11,0,1,0,0,26,37,0
27,3,9,3,7,4,0,0,0,40,37,0
39,3,9,0,3,4,0,0,0,40,37,0
32,3,13,4,3,1,0,0,0,40,37,0
62,3,10,2,11,0,1,0,0,40,37,0
35,3,9,0,13,1,1,0,0,45,37,0
39,1,9,0,0,4,0,0,0,40,37,0
51,3,9,2,6,0,1,0,0,40,37,1
43,3,11,2,3,0,1,3103,0,48,37,1
26,3,9,3,10,1,1,0,0,40,37,0
49,3,10,2,3,0,1,0,1887,40,37,1
49,3,5,0,2,1,1,0,0,40,37,0
39,3,14,4,0,1,1,0,0,40,37,0
26,3,7,2,13,0,1,0,0,40,37,0
17,4,6,4,11,3,1,0,0,15,37,0
57,3,9,2,6,0,1,0,0,40,37,0
40,3,9,2,11,0,1,0,0,72,37,1
30,3,13,4,9,1,1,0,0,40,37,0
18,2,6,4,7,3,1,0,0,40,37,0
40,3,10,2,11,0,1,0,0,40,37,1
38,3,9,2,13,0,1,0,0,50,37,0
27,5,9,4,2,4,1,9562,0,50,37,1
22,3,9,4,0,1,0,0,0,40,37,0
26,3,14,4,12,2,1,0,0,25,37,0
35,6,10,0,12,4,0,0,0,40,37,0
43,3,13,2,3,0,1,7298,0,40,37,1
55,3,10,6,4,1,1,0,2258,62,37,1
37,3,13,2,9,0,1,0,0,99,37,1
39,5,9,4,2,2,1,0,0,40,37,0
26,3,9,2,3,0,1,0,0,60,37,0
23,5,9,4,2,3,1,0,0,40,37,0
51,3,10,2,3,0,1,0,1887,65,37,1
36,3,9,4,3,1,1,0,2258,70,37,0
18,3,7,4,0,1,1,0,0,40,37,0
56,3,9,2,7,0,1,0,0,50,39,0
31,3,10,2,2,0,1,0,0,45,37,0
59,5,4,2,2,0,1,0,0,40,37,0
52,0,8,4,7,4,0,0,0,40,37,0
28,3,12,1,9,5,0,0,0,3,37,0
26,3,3,2,2,0,1,0,1628,50,37,0
46,0,9,2,0,0,1,0,0,40,10,1
60,3,9,2,11,0,1,0,0,40,37,0
50,3,13,2,11,0,1,0,0,35,37,0
29,3,10,4,12,1,0,0,0,40,37,0
40,3,10,4,12,1,0,0,0,50,37,1
29,3,14,2,11,0,1,0,0,20,37,0
45,3,14,2,3,0,1,0,0,50,37,1
32,3,13,2,11,0,1,0,0,40,37,1
71,3,1,6,2,4,1,0,0,10,37,0
47,3,9,2,6,0,1,0,0,40,37,0
35,6,10,0,0,4,0,0,0,15,37,0
26,1,13,2,9,0,1,0,0,40,37,0
42,3,9,2,9,0,1,0,0,48,37,0
58,3,13,6,9,1,0,0,0,40,37,0
55,3,14,2,3,0,1,0,1977,40,37,1
29,3,10,2,3,3,0,0,0,40,37,0
46,5,9,2,11,3,0,7298,0,40,37,1
20,3,10,4,11,2,0,0,0,40,37,0
39,1,13,2,9,0,1,0,0,35,37,1
29,3,12,2,3,5,0,0,0,50,37,0
40,5,15,0,7,1,0,0,2339,35,37,0
68,3,4,6,7,4,0,0,0,20,37,0
35,3,8,2,13,0,1,0,0,40,37,0
64,1,9,6,0,1,0,0,0,40,37,0
29,3,9,2,6,5,0,0,0,40,32,0
36,1,16,2,9,0,1,0,1887,50,37,1
38,1,9,2,2,0,1,0,0,50,37,1
76,3,10,2,7,0,1,0,0,8,37,0
55,6,15,2,9,0,1,15024,0,40,37,1
20,3,10,4,2,3,1,0,0,40,10,0
33,3,9,4,0,3,1,0,0,40,37,0
34,3,9,2,9,0,1,0,0,40,37,0
23,3,13,4,0,3,0,0,0,40,37,0
48,5,14,2,11,0,1,0,0,50,17,0
62,3,6,0,9,4,0,0,0,40,37,0
47,6,9,0,0,4,1,0,0,38,37,0
21,3,9,4,2,3,1,0,0,13,37,0
62,4,13,0,11,1,1,99999,0,40,37,1
51,3,9,2,2,0,1,0,0,40,37,0
32,3,13,2,11,0,1,0,0,40,37,0
33,1,14,2,9,0,1,7688,0,50,37,1
50,3,9,2,9,0,1,0,0,35,33,1
34,3,14,2,3,0,1,7298,0,35,34,1
37,3,9,2,13,0,1,0,0,40,37,0
28,3,12,2,13,0,1,0,0,40,37,0
52,1,12,2,10,0,1,0,0,40,37,1
44,3,10,2,13,0,1,0,0,40,37,0
45,3,9,0,13,4,0,0,0,55,37,0
33,3,9,2,9,0,1,0,0,40,37,0
17,3,6,4,7,1,1,0,0,20,7,0
40,3,9,2,0,5,0,0,0,30,37,1
31,3,8,4,5,1,1,0,0,40,37,0
34,3,9,2,9,0,1,0,0,60,28,1
26,3,13,2,11,0,1,0,0,48,37,1
49,3,9,2,2,0,1,3103,0,45,37,1
59,5,13,2,4,0,1,0,0,30,37,0
43,3,14,2,9,5,0,0,0,50,33,0
24,3,13,4,0,1,1,0,0,40,37,0
25,3,10,2,3,5,0,0,0,40,37,1
49,3,9,4,5,3,1,0,0,80,37,0
48,4,4,2,2,0,1,0,0,50,37,1
40,3,9,2,5,0,1,0,0,40,37,0
68,5,10,2,11,0,1,20051,0,40,37,1
51,3,10,2,7,5,0,0,0,40,37,1
46,3,16,4,9,1,1,0,0,40,37,1
30,3,13,4,9,1,1,0,0,45,37,0
53,3,9,2,6,0,1,0,0,40,37,1
24,3,9,2,7,5,0,0,0,30,37,0
42,3,6,2,3,0,1,0,0,40,37,0
33,4,9,2,11,0,1,0,0,50,37,1
32,3,9,4,6,4,1,0,0,40,37,0
19,3,9,2,7,5,0,0,0,36,37,0
22,3,9,4,7,1,1,0,0,27,37,0
41,3,13,2,3,0,1,0,0,60,37,1
74,3,9,6,7,1,0,0,0,10,37,0
44,4,14,0,3,4,0,0,0,40,37,0
23,3,7,4,2,1,1,0,0,40,37,0
39,3,13,0,9,1,1,0,0,40,37,0
24,3,9,4,6,3,1,0,0,40,37,0
26,3,10,2,7,0,1,0,0,25,37,0
20,3,10,4,12,1,0,0,0,10,1,0
27,3,9,4,6,1,1,0,0,40,37,0
19,3,9,0,2,1,0,0,0,40,7,0
40,5,14,2,3,0,1,99999,0,50,37,1
76,3,7,6,11,2,0,0,0,16,37,0
29,3,8,3,7,1,0,0,0,40,37,0
37,3,9,4,7,3,1,0,0,40,37,0
64,3,9,2,3,0,1,0,0,16,37,0
42,3,10,5,7,4,0,0,0,21,13,0
19,3,10,4,7,2,1,0,0,35,37,0
65,3,9,2,11,0,1,9386,0,40,37,1
50,6,13,2,3,0,1,0,0,40,37,1
28,3,9,4,13,1,1,0,0,45,37,0
43,3,10,2,13,0,1,0,0,60,37,0
60,5,4,2,13,0,1,0,0,40,37,1
41,3,9,6,6,1,0,0,0,40,37,0
34,1,14,2,3,0,1,0,0,40,37,1
20,3,10,4,13,3,1,0,0,40,37,0
48,3,11,0,0,4,0,0,0,40,37,0
38,3,10,2,3,0,1,0,0,40,37,0
42,3,9,2,2,0,1,0,0,40,37,0
20,0,10,4,0,2,0,0,0,40,37,0
32,1,10,2,10,5,0,0,0,40,9,1
53,3,16,0,3,1,0,0,0,55,37,1
33,3,9,0,5,4,1,0,0,30,37,0
28,6,9,2,0,3,0,0,0,40,37,0
80,5,9,2,7,0,1,1409,0,40,37,0
17,3,9,4,11,3,0,0,0,20,37,0
65,3,10,6,0,1,0,0,0,40,37,0
45,3,9,5,0,4,0,0,0,38,37,0
30,3,10,4,9,3,1,3325,0,50,37,0
19,3,6,4,7,3,1,0,0,25,37,0
39,4,13,3,11,1,1,0,0,40,37,0
34,3,13,2,9,0,1,0,1848,40,27,1
44,3,9,0,2,1,1,0,0,45,37,0
32,5,9,2,13,0,1,0,1887,60,37,1
28,3,7,2,4,0,1,0,0,40,37,0
37,3,10,2,13,0,1,0,0,50,37,0
22,3,10,4,9,1,0,0,0,35,37,0
43,3,13,2,9,0,1,0,0,40,37,1
59,6,6,2,4,0,1,0,0,40,37,0
47,1,11,0,0,1,0,0,0,40,37,0
23,3,13,4,12,1,1,0,0,40,37,0
21,3,9,4,13,3,1,0,0,20,37,0
25,3,13,2,12,0,1,5178,0,40,37,1
44,3,9,0,9,1,1,0,0,40,37,0
19,3,10,4,0,3,0,0,0,40,37,0
37,4,6,4,13,1,1,0,2559,50,37,1
22,3,10,4,0,3,1,0,0,30,37,0
40,3,9,0,10,4,0,0,0,40,37,0
52,3,9,0,11,1,1,0,0,40,37,0
21,3,11,4,2,3,1,0,1504,40,37,0
46,3,12,4,0,1,1,0,0,40,37,0
56,3,7,5,6,1,0,0,0,40,37,0
52,3,10,0,0,4,0,0,0,35,37,0
56,3,14,2,9,0,1,0,0,40,37,1
19,3,10,4,4,3,1,0,0,50,37,0
58,3,13,0,9,1,0,0,0,50,37,0
43,3,9,0,7,1,0,0,1762,35,37,0
30,4,13,2,11,0,1,7688,0,50,37,1
23,3,9,2,13,0,1,0,0,40,37,0
64,3,9,0,2,4,1,0,0,20,37,0
41,3,10,3,11,4,0,0,0,40,37,0
52,3,13,2,9,0,1,0,0,38,37,1
54,3,9,2,7,5,0,0,0,35,37,0
30,3,9,2,13,0,1,0,2057,40,37,0
54,3,10,0,11,4,0,0,0,48,37,0
22,3,10,4,11,3,1,0,0,20,37,0
34,3,10,0,2,1,1,0,0,60,37,0
26,3,10,4,11,1,1,0,0,24,37,0
42,3,9,0,2,2,0,0,0,40,37,0
30,3,9,2,2,0,1,5013,0,40,37,0
23,3,9,4,2,1,1,0,0,40,37,0
31,3,13,2,7,5,0,0,0,25,37,1
51,3,11,2,11,0,1,0,0,40,37,1
